Precipitation_mm_hr,Stream_Discharge_mm_hr,Evapotranspiration_mm_hr,Soil_mm,Snow_mm,Air_Temperature_celsius,streamflow_cfs,Air_Pressure,Relative_Humidity,Wind_Speed,Wind_Direction,Solar_Radiation
0,0,0,77,15,82,0,45,87,53,40,0
0,0,0,78,15,82,0,44,91,41,43,0
0,0,0,78,15,81,0,45,103,49,42,0
0,0,0,77,15,81,0,46,82,68,58,1
0,0,3,78,15,79,0,50,78,77,67,9
0,0,8,78,15,78,0,54,67,73,68,27
0,0,19,77,15,77,0,56,53,99,73,64
0,0,24,77,15,80,0,56,50,83,66,76
0,0,28,78,15,83,0,57,39,59,67,81
0,0,29,77,15,85,0,57,41,56,63,78
0,0,24,77,15,83,0,58,39,48,64,69
0,0,3,77,15,79,0,59,44,52,63,10
0,0,1,77,15,78,0,60,53,42,63,3
0,0,0,77,15,75,0,61,61,27,62,1
0,0,0,77,15,72,0,62,70,22,63,0
0,0,0,77,15,69,0,64,81,14,50,0
0,0,0,77,15,68,0,66,84,17,57,0
0,0,0,77,15,67,0,67,86,22,63,0
0,0,0,77,15,66,0,68,93,27,73,0
0,0,0,77,15,61,0,69,101,17,15,0
0,0,0,77,15,59,0,69,105,22,15,0
0,0,0,77,15,62,0,69,100,17,42,0
0,0,0,77,15,64,0,69,96,10,59,0
0,0,0,76,15,64,0,68,97,11,57,0
0,0,0,76,15,66,0,68,90,8,47,0
0,0,0,77,15,66,0,66,94,7,37,0
0,0,0,77,15,66,0,67,93,10,30,0
0,0,0,77,15,66,0,67,89,15,10,0
0,0,0,77,15,67,0,68,90,3,52,1
0,0,4,77,15,69,0,69,82,4,54,17
0,0,12,77,15,74,0,68,60,16,63,44
0,0,5,77,15,74,0,68,73,18,74,20
0,0,15,77,15,78,0,66,61,24,65,50
0,0,9,77,15,77,0,64,64,15,72,32
0,0,3,77,15,76,0,62,72,8,69,13
0,0,1,77,15,73,0,61,95,0,71,5
0,0,1,76,15,72,0,61,113,5,42,4
0,0,0,77,15,70,0,61,123,6,76,1
2,0,0,77,15,69,0,62,126,0,50,0
3,0,0,77,15,68,0,61,127,1,34,0
6,0,0,76,15,67,0,61,127,1,30,0
3,0,0,77,15,65,0,61,127,2,25,0
0,0,0,77,15,65,0,61,127,5,38,0
5,0,0,77,15,64,0,59,127,2,48,0
1,0,0,79,15,64,0,58,127,3,30,0
1,0,0,79,15,64,0,57,127,2,70,0
1,0,0,80,15,64,0,56,127,1,30,0
7,0,0,81,15,64,0,52,127,2,28,0
2,0,0,83,15,64,0,52,127,4,43,0
0,1,0,84,15,64,1,50,127,10,31,0
0,1,0,85,15,64,1,49,127,3,42,0
0,1,0,85,15,64,1,49,127,0,25,0
0,1,0,85,15,64,1,48,127,1,43,1
0,1,0,84,15,65,1,49,127,1,55,3
0,1,1,84,15,66,1,47,127,2,40,4
1,1,2,84,15,67,1,46,127,6,66,9
0,1,1,84,15,67,1,45,127,3,55,6
2,1,0,84,15,67,1,43,127,8,62,3
2,1,3,85,15,67,1,44,126,17,47,17
0,1,4,86,15,69,1,42,121,8,77,19
0,1,1,86,15,69,1,42,126,6,69,7
0,1,1,87,15,67,1,42,126,13,43,5
0,1,0,86,15,65,1,43,126,6,41,0
0,1,0,86,15,62,1,44,124,15,58,0
0,1,0,86,15,60,1,46,125,36,62,0
0,1,0,85,15,59,1,48,125,40,56,0
0,1,0,85,15,59,1,49,126,43,59,0
0,1,0,85,15,60,1,50,126,39,61,0
0,1,0,85,15,60,1,50,125,44,63,0
0,1,0,85,15,61,1,50,122,34,60,0
0,1,0,85,15,61,1,50,121,23,62,0
0,1,0,84,15,61,1,50,122,19,64,0
0,1,0,84,15,61,1,49,122,29,66,0
0,1,0,85,15,61,1,50,116,15,57,0
0,0,0,84,15,61,0,51,115,18,66,0
0,0,0,84,15,60,0,52,119,15,58,1
0,0,0,83,15,60,0,53,123,11,42,4
0,0,1,83,15,62,0,54,124,6,63,10
0,0,3,83,15,64,0,54,109,26,57,18
0,0,5,83,15,65,0,54,100,36,56,24
0,0,14,83,15,68,0,54,96,35,56,61
0,0,18,83,15,70,0,52,76,50,53,76
0,0,14,83,15,69,0,51,84,37,55,58
0,0,2,83,15,66,0,51,109,30,42,13
0,0,2,83,15,64,0,50,112,30,46,9
0,0,1,83,15,64,0,51,115,24,47,4
0,0,0,83,15,63,0,51,110,25,44,0
0,0,0,83,15,62,0,51,111,26,35,0
0,0,0,83,15,61,0,51,117,13,46,0
0,0,0,83,15,61,0,51,116,29,37,0
0,0,0,83,15,60,0,51,119,30,41,0
0,0,0,83,15,59,0,51,120,26,40,0
0,0,0,83,15,59,0,51,119,33,44,0
3,0,0,83,15,58,0,50,123,23,38,0
1,0,0,82,15,57,0,51,126,23,43,0
0,0,0,83,15,57,0,51,125,21,55,0
0,0,0,83,15,57,0,52,123,35,54,0
0,0,0,83,15,58,0,53,124,27,52,0
0,0,0,83,15,58,0,54,123,16,45,0
0,0,0,83,15,59,0,55,120,36,61,0
0,0,0,83,15,60,0,56,118,41,62,2
0,0,1,83,15,61,0,59,119,41,66,9
0,0,3,83,15,62,0,60,113,47,69,15
0,0,1,83,15,62,0,63,115,41,69,9
0,0,3,84,15,63,0,65,106,31,66,16
0,0,5,84,15,65,0,66,97,42,67,26
0,0,10,83,15,67,0,67,86,39,65,48
0,0,3,83,15,65,0,69,99,31,72,15
0,0,1,83,15,63,0,70,105,18,66,8
0,0,0,83,15,63,0,72,106,29,65,3
0,0,0,83,15,61,0,74,109,18,57,0
0,0,0,83,15,61,0,75,105,27,61,0
0,0,0,83,15,62,0,76,100,29,69,0
0,0,0,84,15,62,0,77,105,38,72,0
0,0,0,83,15,61,0,78,111,34,71,0
0,0,0,83,15,58,0,78,119,20,69,0
0,0,0,83,15,57,0,80,123,15,37,0
0,0,0,83,15,57,0,82,121,22,42,0
0,0,0,83,15,57,0,82,121,15,73,0
0,0,0,83,15,56,0,82,123,10,57,0
0,0,0,83,15,58,0,83,121,19,73,0
0,0,0,82,15,59,0,84,114,19,33,0
0,0,0,83,15,59,0,85,117,15,41,0
0,0,0,83,15,56,0,86,121,6,87,0
0,0,0,83,15,60,0,87,115,11,26,4
0,0,6,82,15,68,0,86,88,23,29,26
0,0,15,82,15,71,0,86,68,24,50,60
0,0,21,82,15,77,0,85,56,28,66,72
0,0,24,82,15,79,0,85,52,28,63,77
0,0,24,82,15,80,0,84,45,25,73,75
0,0,19,82,15,80,0,85,43,20,72,60
0,0,4,82,15,80,0,85,57,17,82,12
0,0,1,82,15,79,0,85,65,15,69,5
0,0,0,82,15,75,0,84,80,17,87,1
0,0,0,82,15,72,0,83,85,30,53,0
0,0,0,82,15,73,0,83,82,36,39,0
0,0,0,82,15,73,0,83,87,40,43,0
0,0,0,81,15,72,0,83,84,36,65,0
0,0,0,82,15,72,0,85,85,23,76,0
0,0,0,82,15,71,0,86,80,21,79,0
0,0,0,81,15,69,0,88,85,25,62,0
0,0,0,81,15,68,0,89,77,17,45,0
0,0,0,81,15,65,0,91,83,23,45,0
0,0,0,81,15,65,0,91,93,29,55,0
0,0,0,82,15,65,0,92,93,26,7,0
0,0,0,81,15,65,0,93,96,28,9,0
0,0,0,81,15,65,0,94,96,31,8,0
0,0,0,81,15,65,0,96,98,28,9,0
0,0,1,81,15,69,0,97,97,13,17,4
0,0,6,81,15,73,0,98,79,18,49,25
0,0,18,81,15,80,0,98,57,25,61,58
0,0,26,82,15,87,0,98,38,26,63,68
0,0,31,81,15,90,0,98,30,25,70,72
0,0,28,81,15,89,0,98,28,30,75,68
0,0,24,81,15,90,0,98,34,28,63,57
0,0,5,81,15,88,0,98,37,24,66,12
0,0,1,81,15,87,0,98,47,17,68,3
0,0,0,81,15,82,0,98,69,19,48,1
0,0,0,80,15,78,0,99,82,27,4,0
0,0,0,81,15,76,0,100,86,27,9,0
0,0,0,80,15,74,0,101,88,25,12,0
0,0,0,81,15,75,0,102,86,30,9,0
0,0,0,81,15,74,0,102,86,19,33,0
0,0,0,81,15,74,0,103,87,26,10,0
0,0,0,80,15,72,0,103,88,10,20,0
0,0,0,80,15,72,0,103,88,11,23,0
0,0,0,80,15,72,0,103,85,6,67,0
0,0,0,80,15,73,0,103,79,14,32,0
0,0,0,80,15,74,0,102,73,23,14,0
0,0,0,80,15,75,0,102,65,34,13,0
0,0,0,80,15,76,0,102,67,23,76,0
0,0,0,80,15,74,0,102,76,17,77,0
0,0,1,80,15,77,0,102,71,16,73,5
0,0,9,80,15,82,0,102,59,21,55,25
0,0,25,80,15,92,0,102,31,27,58,56
0,0,35,80,15,97,0,101,16,23,49,69
0,0,41,81,15,101,0,100,14,23,56,74
0,0,40,80,15,101,0,98,17,21,71,71
0,0,32,80,15,100,0,97,19,20,70,59
0,0,6,80,15,98,0,96,33,22,68,10
0,0,2,80,15,94,0,95,41,14,75,4
0,0,1,80,15,88,0,94,58,16,27,1
0,0,0,80,15,84,0,94,61,26,6,0
0,0,0,80,15,82,0,94,59,29,10,0
0,0,0,80,15,80,0,95,69,26,13,0
0,0,0,80,15,79,0,95,73,28,11,0
0,0,0,80,15,78,0,94,78,21,11,0
0,0,0,80,15,77,0,94,76,22,14,0
0,0,0,80,15,76,0,93,77,23,9,0
0,0,0,80,15,76,0,93,69,27,6,0
0,0,0,80,15,75,0,92,73,28,9,0
0,0,0,80,15,76,0,91,71,23,11,0
0,0,0,79,15,76,0,90,70,30,39,0
0,0,0,80,15,78,0,89,59,38,2,0
0,0,0,79,15,77,0,89,55,40,11,0
0,0,0,80,15,77,0,88,56,41,12,0
0,0,2,80,15,81,0,89,57,25,11,5
0,0,10,80,15,87,0,89,44,18,46,26
0,0,25,80,15,91,0,89,38,26,52,58
0,0,33,79,15,94,0,87,32,27,67,70
0,0,36,79,15,98,0,86,29,25,67,69
0,0,35,79,15,99,0,84,28,26,62,65
0,0,31,79,15,99,0,82,28,29,65,58
0,0,4,79,15,96,0,80,28,33,62,8
0,0,2,79,15,94,0,80,25,22,62,3
0,0,1,79,15,89,0,79,44,18,32,1
0,0,0,79,15,86,0,79,59,30,7,0
0,0,0,79,15,84,0,80,63,26,8,0
0,0,0,79,15,83,0,80,65,24,29,0
0,0,0,79,15,82,0,79,70,20,35,0
0,0,0,80,15,85,0,79,61,34,27,0
0,0,0,79,15,83,0,79,62,32,20,0
0,0,0,79,15,84,0,78,62,30,17,0
0,0,0,79,15,82,0,78,72,25,11,0
0,0,0,79,15,82,0,78,74,24,10,0
0,0,0,79,15,82,0,78,76,23,11,0
0,0,0,79,15,83,0,77,73,21,24,0
0,0,0,79,15,82,0,77,77,26,25,0
0,0,0,79,15,80,0,76,80,29,21,0
0,0,0,79,15,82,0,77,77,24,26,1
0,0,2,79,15,84,0,78,74,17,32,5
0,0,7,79,15,90,0,79,55,32,55,16
0,0,16,80,15,94,0,78,50,41,62,34
0,0,37,79,15,102,0,77,41,32,58,64
0,0,43,79,15,104,0,76,36,43,58,69
0,0,43,79,15,105,0,74,37,42,58,67
0,0,35,79,15,105,0,74,41,42,50,55
0,0,6,79,15,104,0,73,49,38,52,9
0,0,2,79,15,101,0,73,58,30,52,2
0,0,1,79,15,99,0,74,64,29,42,1
0,0,0,79,15,93,0,74,78,32,14,0
0,0,0,79,15,93,0,76,81,34,15,0
0,0,0,78,15,90,0,77,84,32,14,0
0,0,0,78,15,89,0,78,87,31,14,0
0,0,0,78,15,88,0,79,92,28,8,0
0,0,0,78,15,87,0,80,95,28,7,0
0,0,0,78,15,87,0,80,96,30,6,0
0,0,0,78,15,85,0,82,100,25,8,0
0,0,0,78,15,84,0,82,103,24,9,0
0,0,0,78,15,83,0,83,106,24,9,0
0,0,0,78,15,83,0,84,109,21,7,0
0,0,0,78,15,82,0,85,111,19,9,0
0,0,0,78,15,82,0,86,111,25,8,0
0,0,0,78,15,82,0,87,111,27,7,0
0,0,2,79,15,84,0,88,108,13,23,6
0,0,10,78,15,90,0,89,94,11,47,25
0,0,25,78,15,95,0,90,72,20,64,51
0,0,34,78,15,99,0,90,61,27,66,63
0,0,40,78,15,103,0,89,57,28,62,67
0,0,40,78,15,103,0,88,54,33,69,67
0,0,30,78,15,101,0,86,60,29,72,53
0,0,6,78,15,100,0,86,66,25,76,11
0,0,3,78,15,99,0,85,71,25,91,4
0,0,1,78,15,96,0,84,80,17,95,1
0,0,0,78,15,90,0,84,92,20,14,0
0,0,0,78,15,89,0,85,97,22,26,0
0,0,0,78,15,87,0,86,103,21,10,0
0,0,0,78,15,84,0,86,107,23,10,0
0,0,0,78,15,83,0,86,110,22,11,0
0,0,0,78,15,82,0,86,112,24,10,0
0,0,0,78,15,81,0,85,114,22,10,0
0,0,0,78,15,80,0,85,114,25,8,0
0,0,0,78,15,80,0,83,115,23,6,0
0,0,0,78,15,79,0,82,117,21,6,0
0,0,0,78,15,79,0,80,118,21,7,0
0,0,0,78,15,78,0,79,120,21,6,0
0,0,0,78,15,78,0,79,121,23,5,0
0,0,0,78,15,77,0,78,123,14,15,0
0,0,2,78,15,79,0,77,120,9,31,7
0,0,8,78,15,84,0,77,108,12,63,24
0,0,17,78,15,87,0,75,89,25,69,44
0,0,24,78,15,91,0,73,80,26,70,56
0,0,34,78,15,96,0,71,65,33,76,69
0,0,38,78,15,101,0,68,56,37,75,68
0,0,31,77,15,101,0,65,55,32,73,55
0,0,6,78,15,102,0,63,50,31,73,9
0,0,3,78,15,100,0,61,45,30,83,4
0,0,1,78,15,97,0,60,48,20,102,1
0,0,0,77,15,92,0,60,58,20,52,0
0,0,0,77,15,91,0,61,66,21,48,0
0,0,0,77,15,90,0,61,72,17,46,0
0,0,0,78,15,88,0,61,86,20,14,0
0,0,0,78,15,86,0,61,90,18,15,0
0,0,0,78,15,86,0,61,95,19,9,0
0,0,0,78,15,88,0,61,93,19,37,0
0,0,0,78,15,86,0,61,92,18,41,0
0,0,0,77,15,85,0,61,99,16,47,0
0,0,0,78,15,84,0,60,111,15,55,0
0,0,0,77,15,84,0,60,107,19,60,0
0,0,0,77,15,83,0,61,109,19,64,0
0,0,0,77,15,82,0,62,109,20,77,0
0,0,0,78,15,78,0,64,110,28,70,0
0,0,1,78,15,78,0,66,105,26,63,5
0,0,9,77,15,81,0,67,87,33,63,28
0,0,18,77,15,83,0,68,78,38,61,53
0,0,24,78,15,83,0,68,79,44,49,68
0,0,24,77,15,84,0,68,73,43,43,69
0,0,22,78,15,82,0,67,61,42,57,67
0,0,19,77,15,83,0,66,60,37,53,56
0,0,4,77,15,81,0,66,65,39,62,13
0,0,1,77,15,79,0,67,70,44,48,4
0,0,0,77,15,76,0,68,76,43,32,1
0,0,0,77,15,73,0,70,80,44,38,0
0,0,0,77,15,72,0,71,82,47,48,0
0,0,0,77,15,70,0,71,85,38,36,0
0,0,0,78,15,68,0,73,91,44,66,0
0,0,0,77,15,67,0,74,95,62,28,0
0,0,0,77,15,66,0,74,97,64,17,0
0,0,0,77,15,65,0,74,93,43,46,0
0,0,0,77,15,64,0,74,93,31,65,0
0,0,0,77,15,64,0,74,91,36,72,0
0,0,0,77,15,65,0,74,90,24,74,0
0,0,0,77,15,64,0,74,90,24,71,0
0,0,0,77,15,62,0,75,96,22,74,0
0,0,0,77,15,59,0,76,106,26,43,0
0,0,0,77,15,58,0,76,108,26,45,0
0,0,1,78,15,64,0,77,92,17,38,6
0,0,6,77,15,70,0,79,71,24,53,26
0,0,14,77,15,73,0,78,62,37,58,53
0,0,18,77,15,76,0,76,53,40,56,64
0,0,22,77,15,80,0,75,44,30,48,69
0,0,23,77,15,84,0,73,38,30,63,66
0,0,18,77,15,82,0,71,45,36,75,54
0,0,4,77,15,81,0,70,43,32,69,12
0,0,2,77,15,79,0,69,44,32,72,4
0,0,0,77,15,74,0,69,63,14,35,1
0,0,0,77,15,70,0,69,79,27,9,0
0,0,0,77,15,71,0,69,80,18,11,0
0,0,0,77,15,73,0,70,76,18,15,0
0,0,0,77,15,74,0,69,72,12,24,0
0,0,0,77,15,73,0,69,66,15,33,0
0,0,0,78,15,72,0,69,69,11,46,0
0,0,0,77,15,72,0,68,74,12,40,0
0,0,0,77,15,73,0,67,70,8,66,0
0,0,0,77,15,74,0,67,66,14,39,0
0,0,0,77,15,73,0,66,68,10,37,0
0,0,0,77,15,73,0,65,70,13,30,0
0,0,0,77,15,70,0,64,84,10,13,0
0,0,0,77,15,69,0,64,93,20,22,0
0,0,0,77,15,68,0,65,117,27,25,0
0,0,1,77,15,69,0,65,116,25,20,4
0,0,3,77,15,73,0,66,102,41,49,12
0,0,16,77,15,78,0,66,72,46,53,52
0,0,14,77,15,76,0,67,86,55,56,50
0,0,18,77,15,79,0,69,67,56,65,59
0,0,20,77,15,79,0,68,50,56,53,65
0,0,12,77,15,75,0,68,51,54,56,42
0,0,3,77,15,74,0,69,48,50,55,11
0,0,1,77,15,71,0,71,50,37,58,5
0,0,0,77,15,68,0,73,53,43,64,1
0,0,0,77,15,66,0,75,56,37,64,0
0,0,0,77,15,66,0,76,58,34,67,0
0,0,0,77,15,66,0,77,60,44,71,0
0,0,0,77,15,65,0,77,61,52,58,0
0,0,0,77,15,64,0,78,68,45,65,0
0,0,0,77,15,63,0,79,76,30,65,0
0,0,0,77,15,62,0,80,81,29,65,0
0,0,0,77,15,61,0,81,86,32,69,0
0,0,0,77,15,58,0,83,80,46,72,0
0,0,0,77,15,55,0,85,81,46,71,0
0,0,0,77,15,52,0,86,90,26,54,0
0,0,0,77,15,49,0,87,100,16,38,0
0,0,0,77,15,49,0,87,98,15,31,0
0,0,0,77,15,48,0,88,103,19,11,0
0,0,0,77,15,51,0,88,93,18,24,5
0,0,4,77,15,59,0,89,69,25,52,24
0,0,11,77,15,64,0,88,48,45,60,53
0,0,15,77,15,68,0,86,44,61,64,64
0,0,16,77,15,71,0,86,39,59,67,66
0,0,13,77,15,71,0,84,34,51,56,50
0,0,12,77,15,72,0,82,33,50,53,45
0,0,4,77,15,70,0,82,43,38,49,15
0,0,1,77,15,69,0,82,47,29,45,6
0,0,0,77,15,67,0,82,52,23,38,2
0,0,0,77,15,66,0,81,55,20,37,0
0,0,0,77,15,63,0,83,78,22,55,0
0,0,0,77,15,60,0,84,96,28,66,0
0,0,0,77,15,56,0,87,111,18,50,0
0,0,0,77,15,55,0,88,118,18,68,0
0,0,0,77,15,53,0,89,115,19,69,0
0,0,0,77,15,52,0,90,111,21,57,0
0,0,0,77,15,51,0,90,108,27,63,0
0,0,0,77,15,51,0,91,104,23,64,0
0,0,0,77,15,51,0,92,108,13,69,0
0,0,0,77,15,51,0,93,108,17,59,0
0,0,0,77,15,50,0,94,104,16,61,0
0,0,0,77,15,47,0,96,102,7,42,0
0,0,0,77,15,44,0,98,103,17,26,0
0,0,0,77,15,46,0,99,96,16,30,5
0,0,3,77,15,51,0,101,72,23,45,24
0,0,9,77,15,56,0,101,52,36,57,54
0,0,12,77,15,59,0,101,38,33,56,65
0,0,14,77,15,63,0,101,24,31,52,70
0,0,14,77,15,65,0,100,13,36,60,67
0,0,10,77,15,65,0,99,17,30,43,46
0,0,3,77,15,64,0,98,18,21,48,14
0,0,1,77,15,62,0,98,26,28,47,5
0,0,0,77,15,56,0,99,55,18,31,1
0,0,0,77,15,52,0,99,71,24,11,0
0,0,0,77,15,51,0,101,76,25,13,0
0,0,0,77,15,50,0,101,80,29,4,0
0,0,0,77,15,49,0,103,81,28,6,0
0,0,0,77,15,49,0,103,84,27,6,0
0,0,0,77,15,49,0,104,83,23,7,0
0,0,0,77,15,50,0,104,80,23,6,0
0,0,0,77,15,50,0,105,82,16,7,0
0,0,0,77,15,52,0,105,80,11,8,0
0,0,0,77,15,52,0,105,80,21,7,0
0,0,0,77,15,53,0,105,76,23,9,0
0,0,0,77,15,56,0,104,66,13,8,0
0,0,0,77,15,56,0,106,72,13,33,0
0,0,0,77,15,56,0,105,79,4,33,0
0,0,0,77,15,58,0,105,68,4,85,1
0,0,0,77,15,59,0,106,81,4,80,4
0,0,1,77,15,60,0,106,74,6,64,6
0,0,1,77,15,61,0,106,70,11,57,8
0,0,2,77,15,61,0,106,71,16,60,10
0,0,2,77,15,61,0,104,71,16,39,12
0,0,2,76,15,62,0,103,70,12,67,9
0,0,1,77,15,63,0,101,74,9,67,4
0,0,0,77,15,63,0,101,80,12,80,3
0,0,0,76,15,63,0,100,85,8,91,0
0,0,0,77,15,63,0,100,90,3,82,0
0,0,0,76,15,63,0,100,93,8,12,0
0,0,0,76,15,64,0,100,96,2,99,0
0,0,0,77,15,63,0,99,108,8,16,0
3,0,0,77,15,62,0,99,123,3,35,0
7,0,0,77,15,62,0,99,126,4,32,0
11,0,0,77,15,62,0,99,127,0,16,0
9,0,0,77,15,63,0,98,127,1,18,0
13,1,0,84,15,64,1,97,127,4,86,0
4,2,0,89,15,65,2,96,127,3,82,0
5,3,0,90,15,65,3,95,127,0,44,0
7,4,0,92,15,65,4,94,127,4,68,0
0,4,0,94,15,66,4,94,127,7,15,0
0,5,0,94,15,66,5,94,127,8,8,0
0,5,0,94,15,67,5,93,127,2,7,0
0,4,0,93,15,68,4,93,127,3,36,3
0,4,1,93,15,69,4,93,127,3,84,7
0,3,3,92,15,70,3,92,127,6,71,16
0,3,4,92,15,72,3,90,126,11,66,18
0,3,5,91,15,73,3,88,124,13,71,21
0,3,3,91,15,74,3,86,124,16,87,12
0,2,2,91,15,74,2,85,125,8,64,9
0,2,1,90,15,74,2,83,125,10,76,6
0,2,0,89,15,73,2,83,126,4,67,1
0,2,0,89,15,72,2,82,127,3,30,0
0,2,0,89,15,70,2,82,127,7,15,0
0,2,0,88,15,72,2,80,127,15,44,0
0,2,0,88,15,75,2,80,127,13,29,0
0,2,0,88,15,78,2,80,127,24,10,0
0,1,0,88,15,82,1,79,124,38,6,0
0,1,0,87,15,83,1,78,120,29,25,0
0,1,0,87,15,83,1,77,118,24,31,0
0,1,0,87,15,82,1,76,121,17,48,0
0,1,0,87,15,81,1,76,121,29,15,0
0,1,0,86,15,81,1,75,122,36,21,0
0,1,0,86,15,82,1,74,121,36,8,0
0,1,0,86,15,82,1,74,121,40,9,0
0,1,0,86,15,82,1,74,119,41,12,0
0,1,1,86,15,85,1,75,115,32,12,4
0,1,8,86,15,92,1,75,99,28,46,19
0,1,23,85,15,97,1,74,78,42,64,46
0,1,30,85,15,99,1,73,71,55,67,57
0,1,33,85,15,102,1,71,63,47,68,57
0,1,28,85,15,104,1,70,55,32,63,46
0,1,23,85,15,106,1,68,50,38,63,35
0,1,10,85,15,106,1,66,46,39,67,15
0,1,4,85,15,102,1,65,52,28,61,6
0,1,1,85,15,98,1,64,61,20,55,1
0,1,0,84,15,92,1,64,77,40,15,0
0,1,0,84,15,92,1,65,86,39,19,0
0,1,0,84,15,88,1,65,96,34,16,0
0,1,0,84,15,86,1,64,101,32,23,0
0,1,0,84,15,85,1,63,106,34,12,0
0,1,0,84,15,85,1,62,108,29,13,0
0,1,0,84,15,87,1,61,105,34,14,0
0,1,0,84,9,87,1,60,105,29,37,0
0,1,0,84,9,89,1,58,100,30,32,0
0,1,0,84,9,93,1,58,91,31,26,0
0,0,0,83,10,98,0,56,81,37,48,0
0,0,0,83,9,94,0,56,103,45,49,0
1,1,0,83,9,91,1,56,115,42,32,0
1,1,0,83,9,91,1,55,118,34,29,0
0,1,0,83,9,91,1,55,118,40,42,1
9,1,2,83,9,90,1,55,122,43,39,6
0,1,16,83,10,92,1,56,101,60,37,37
0,1,29,84,10,96,1,55,73,53,46,60
0,1,29,84,10,97,1,56,60,60,41,56
0,1,20,84,9,95,1,56,55,55,55,41
0,1,11,85,9,92,1,56,52,56,43,24
0,1,4,84,9,87,1,59,67,54,40,9
0,1,2,84,9,84,1,62,71,54,51,7
0,1,1,84,9,81,1,65,70,42,69,1
0,1,0,84,9,79,1,66,77,35,71,0
0,1,0,84,9,77,1,69,80,43,65,0
0,1,0,84,9,76,1,70,88,29,71,0
0,1,0,84,9,76,1,71,91,38,69,0
0,1,0,84,9,72,1,72,115,34,72,0
0,1,0,84,9,71,1,73,117,32,65,0
0,1,0,83,9,69,1,74,117,31,62,0
0,1,0,83,9,68,1,75,116,22,64,0
0,1,0,83,9,66,1,76,113,30,64,0
0,0,0,83,9,63,0,78,110,21,59,0
0,0,0,83,9,62,0,79,107,16,73,0
0,0,0,83,9,62,0,80,104,20,70,0
0,0,0,83,9,61,0,82,106,30,61,0
0,0,0,83,9,60,0,83,103,42,65,0
0,0,0,83,9,59,0,86,103,42,63,2
0,0,2,83,10,59,0,87,98,26,52,14
0,0,4,83,10,60,0,88,90,48,75,25
0,0,4,83,10,61,0,88,84,64,65,25
0,0,5,83,9,61,0,89,81,38,60,29
0,0,17,83,10,65,0,89,65,47,58,81
0,0,8,83,9,62,0,89,65,44,67,42
0,0,2,83,9,61,0,88,76,30,61,12
0,0,1,83,9,60,0,89,78,27,62,6
0,0,0,82,9,58,0,89,84,21,76,1
0,0,0,83,9,54,0,91,100,12,31,0
0,0,0,82,9,53,0,92,103,17,45,0
0,0,0,83,9,53,0,93,100,17,55,0
0,0,0,82,9,52,0,93,99,25,74,0
0,0,0,83,9,52,0,93,93,37,63,0
0,0,0,82,9,52,0,93,90,32,59,0
0,0,0,82,9,52,0,93,91,43,78,0
0,0,0,82,9,51,0,93,90,48,72,0
0,0,0,83,9,51,0,94,91,49,67,0
0,0,0,82,9,51,0,94,92,42,53,0
0,0,0,82,9,50,0,94,94,23,65,0
0,0,0,82,9,51,0,95,93,28,74,0
0,0,0,82,9,49,0,95,98,31,67,0
0,0,0,82,9,50,0,96,97,37,69,0
0,0,0,82,10,51,0,97,91,33,52,4
0,0,3,82,10,54,0,98,81,26,54,22
0,0,8,83,10,58,0,98,69,36,56,48
0,0,11,83,10,61,0,98,58,46,58,60
0,0,13,82,10,63,0,98,49,42,58,65
0,0,13,82,11,65,0,97,35,43,51,63
0,0,7,82,10,67,0,96,34,38,36,33
0,0,3,82,9,65,0,96,39,36,66,13
0,0,1,82,9,63,0,97,43,20,68,5
0,0,0,82,9,60,0,98,54,21,58,0
0,0,0,83,9,57,0,99,62,39,13,0
0,0,0,82,9,56,0,100,66,33,41,0
0,0,0,82,9,54,0,101,71,27,30,0
0,0,0,82,9,54,0,101,76,25,21,0
0,0,0,82,9,53,0,102,84,29,6,0
0,0,0,82,9,52,0,103,87,28,6,0
0,0,0,82,9,52,0,103,87,26,9,0
0,0,0,82,9,52,0,104,86,24,7,0
0,0,0,82,9,51,0,104,84,25,6,0
0,0,0,82,9,51,0,104,88,20,7,0
0,0,0,82,9,53,0,103,88,17,6,0
0,0,0,82,9,53,0,104,90,22,25,0
0,0,0,82,10,55,0,105,92,9,4,0
0,0,0,82,9,55,0,106,87,8,31,0
0,0,0,82,9,57,0,106,85,5,30,4
0,0,1,82,10,59,0,106,68,5,63,9
0,0,1,82,10,59,0,106,62,12,73,9
0,0,2,82,10,61,0,104,62,16,77,10
0,0,3,82,10,62,0,104,64,30,74,15
0,0,3,82,10,62,0,103,67,26,65,16
0,0,3,81,9,63,0,101,66,22,68,15
0,0,3,82,10,64,0,100,66,26,72,16
0,0,1,81,9,64,0,98,74,20,66,8
0,0,0,82,9,63,0,97,85,20,82,0
0,0,0,81,9,62,0,96,93,26,83,0
0,0,0,82,9,61,0,95,103,31,85,0
1,0,0,82,9,60,0,94,121,18,98,0
1,0,0,82,9,59,0,95,125,6,92,0
1,0,0,82,9,59,0,93,126,3,85,0
0,0,0,81,9,60,0,90,125,6,69,0
0,0,0,82,9,60,0,89,123,6,54,0
0,0,0,82,9,60,0,88,125,5,21,0
0,0,0,82,9,60,0,86,126,10,16,0
3,0,0,82,9,61,0,85,127,8,11,0
3,0,0,82,10,62,0,84,127,6,14,0
1,0,0,82,10,63,0,83,127,7,24,0
